case_id,record_id,person_id,from_account,to_account,device_id,vehicle_context,event_id,timestamp,amount,currency,synthetic,source,disposition
case-operation-copper,SYN-TXN-COP-0013,SYN-PER-COP-05,SYN-ACC-COP-03,SYN-ACC-COP-04,SYN-PHONE-COP-01,SYN-VEH-COP-03,SYN-EVENT-COP-03,2031-02-01T00:31:05Z,48.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0014,SYN-PER-COP-06,SYN-ACC-COP-04,SYN-ACC-COP-05,SYN-PHONE-COP-02,SYN-VEH-COP-04,SYN-EVENT-COP-04,2031-02-01T00:46:05Z,49.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0015,SYN-PER-COP-07,SYN-ACC-COP-05,SYN-ACC-COP-01,SYN-PHONE-COP-03,SYN-VEH-COP-05,SYN-EVENT-COP-05,2031-02-01T01:01:05Z,50.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0016,SYN-PER-COP-08,SYN-ACC-COP-01,SYN-ACC-COP-02,SYN-PHONE-COP-04,SYN-VEH-NF-1001,SYN-EVENT-COP-06,2031-02-01T01:16:05Z,51.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0017,SYN-PER-COP-01,SYN-ACC-COP-02,SYN-ACC-COP-03,SYN-PHONE-COP-05,SYN-VEH-COP-02,SYN-EVENT-COP-07,2031-02-01T01:31:05Z,52.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0018,SYN-PER-COP-02,SYN-ACC-COP-03,SYN-ACC-COP-04,SYN-PHONE-COP-06,SYN-VEH-COP-03,SYN-EVENT-COP-08,2031-02-01T01:46:05Z,53.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0019,SYN-PER-COP-03,SYN-ACC-COP-04,SYN-ACC-COP-05,SYN-PHONE-COP-01,SYN-VEH-COP-04,SYN-EVENT-COP-09,2031-02-01T02:01:05Z,54.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0020,SYN-PER-COP-04,SYN-ACC-COP-05,SYN-ACC-COP-01,SYN-PHONE-COP-02,SYN-VEH-COP-05,SYN-EVENT-COP-10,2031-02-01T02:16:05Z,55.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0021,SYN-PER-COP-05,SYN-ACC-COP-01,SYN-ACC-COP-02,SYN-PHONE-COP-03,SYN-VEH-NF-1001,SYN-EVENT-COP-01,2031-02-01T00:02:05Z,56.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0022,SYN-PER-COP-06,SYN-ACC-COP-02,SYN-ACC-COP-03,SYN-PHONE-COP-04,SYN-VEH-COP-02,SYN-EVENT-COP-02,2031-02-01T00:17:05Z,57.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0023,SYN-PER-COP-07,SYN-ACC-COP-03,SYN-ACC-COP-04,SYN-PHONE-COP-05,SYN-VEH-COP-03,SYN-EVENT-COP-03,2031-02-01T00:32:05Z,58.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0024,SYN-PER-COP-08,SYN-ACC-COP-04,SYN-ACC-COP-05,SYN-PHONE-COP-06,SYN-VEH-COP-04,SYN-EVENT-COP-04,2031-02-01T00:47:05Z,59.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0025,SYN-PER-COP-01,SYN-ACC-COP-05,SYN-ACC-COP-01,SYN-PHONE-COP-01,SYN-VEH-COP-05,SYN-EVENT-COP-05,2031-02-01T01:02:05Z,60.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0026,SYN-PER-COP-02,SYN-ACC-COP-01,SYN-ACC-COP-02,SYN-PHONE-COP-02,SYN-VEH-NF-1001,SYN-EVENT-COP-06,2031-02-01T01:17:05Z,61.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0027,SYN-PER-COP-03,SYN-ACC-COP-02,SYN-ACC-COP-03,SYN-PHONE-COP-03,SYN-VEH-COP-02,SYN-EVENT-COP-07,2031-02-01T01:32:05Z,62.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0028,SYN-PER-COP-04,SYN-ACC-COP-03,SYN-ACC-COP-04,SYN-PHONE-COP-04,SYN-VEH-COP-03,SYN-EVENT-COP-08,2031-02-01T01:47:05Z,63.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0029,SYN-PER-COP-05,SYN-ACC-COP-04,SYN-ACC-COP-05,SYN-PHONE-COP-05,SYN-VEH-COP-04,SYN-EVENT-COP-09,2031-02-01T02:02:05Z,64.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0030,SYN-PER-COP-06,SYN-ACC-COP-05,SYN-ACC-COP-01,SYN-PHONE-COP-06,SYN-VEH-COP-05,SYN-EVENT-COP-10,2031-02-01T02:17:05Z,65.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0031,SYN-PER-COP-07,SYN-ACC-COP-01,SYN-ACC-COP-02,SYN-PHONE-COP-01,SYN-VEH-NF-1001,SYN-EVENT-COP-01,2031-02-01T00:03:05Z,66.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0032,SYN-PER-COP-08,SYN-ACC-COP-02,SYN-ACC-COP-03,SYN-PHONE-COP-02,SYN-VEH-COP-02,SYN-EVENT-COP-02,2031-02-01T00:18:05Z,67.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0033,SYN-PER-COP-01,SYN-ACC-COP-03,SYN-ACC-COP-04,SYN-PHONE-COP-03,SYN-VEH-COP-03,SYN-EVENT-COP-03,2031-02-01T00:33:05Z,68.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0034,SYN-PER-COP-02,SYN-ACC-COP-04,SYN-ACC-COP-05,SYN-PHONE-COP-04,SYN-VEH-COP-04,SYN-EVENT-COP-04,2031-02-01T00:48:05Z,69.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0035,SYN-PER-COP-03,SYN-ACC-COP-05,SYN-ACC-COP-01,SYN-PHONE-COP-05,SYN-VEH-COP-05,SYN-EVENT-COP-05,2031-02-01T01:03:05Z,70.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0036,SYN-PER-COP-04,SYN-ACC-COP-01,SYN-ACC-COP-02,SYN-PHONE-COP-06,SYN-VEH-NF-1001,SYN-EVENT-COP-06,2031-02-01T01:18:05Z,71.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0037,SYN-PER-COP-05,SYN-ACC-COP-02,SYN-ACC-COP-03,SYN-PHONE-COP-01,SYN-VEH-COP-02,SYN-EVENT-COP-07,2031-02-01T01:33:05Z,72.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0038,SYN-PER-COP-06,SYN-ACC-COP-03,SYN-ACC-COP-04,SYN-PHONE-COP-02,SYN-VEH-COP-03,SYN-EVENT-COP-08,2031-02-01T01:48:05Z,73.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0039,SYN-PER-COP-07,SYN-ACC-COP-04,SYN-ACC-COP-05,SYN-PHONE-COP-03,SYN-VEH-COP-04,SYN-EVENT-COP-09,2031-02-01T02:03:05Z,74.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0040,SYN-PER-COP-08,SYN-ACC-COP-05,SYN-ACC-COP-01,SYN-PHONE-COP-04,SYN-VEH-COP-05,SYN-EVENT-COP-10,2031-02-01T02:18:05Z,75.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0041,SYN-PER-COP-01,SYN-ACC-COP-01,SYN-ACC-COP-02,SYN-PHONE-COP-05,SYN-VEH-NF-1001,SYN-EVENT-COP-01,2031-02-01T00:04:05Z,76.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0042,SYN-PER-COP-02,SYN-ACC-COP-02,SYN-ACC-COP-03,SYN-PHONE-COP-06,SYN-VEH-COP-02,SYN-EVENT-COP-02,2031-02-01T00:19:05Z,77.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0043,SYN-PER-COP-03,SYN-ACC-COP-03,SYN-ACC-COP-04,SYN-PHONE-COP-01,SYN-VEH-COP-03,SYN-EVENT-COP-03,2031-02-01T00:34:05Z,78.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0044,SYN-PER-COP-04,SYN-ACC-COP-04,SYN-ACC-COP-05,SYN-PHONE-COP-02,SYN-VEH-COP-04,SYN-EVENT-COP-04,2031-02-01T00:49:05Z,79.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0045,SYN-PER-COP-05,SYN-ACC-COP-05,SYN-ACC-COP-01,SYN-PHONE-COP-03,SYN-VEH-COP-05,SYN-EVENT-COP-05,2031-02-01T01:04:05Z,80.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0046,SYN-PER-COP-06,SYN-ACC-COP-01,SYN-ACC-COP-02,SYN-PHONE-COP-04,SYN-VEH-NF-1001,SYN-EVENT-COP-06,2031-02-01T01:19:05Z,81.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0047,SYN-PER-COP-07,SYN-ACC-COP-02,SYN-ACC-COP-03,SYN-PHONE-COP-05,SYN-VEH-COP-02,SYN-EVENT-COP-07,2031-02-01T01:34:05Z,82.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0048,SYN-PER-COP-08,SYN-ACC-COP-03,SYN-ACC-COP-04,SYN-PHONE-COP-06,SYN-VEH-COP-03,SYN-EVENT-COP-08,2031-02-01T01:49:05Z,83.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0049,SYN-PER-COP-01,SYN-ACC-COP-04,SYN-ACC-COP-05,SYN-PHONE-COP-01,SYN-VEH-COP-04,SYN-EVENT-COP-09,2031-02-01T02:04:05Z,84.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0050,SYN-PER-COP-02,SYN-ACC-COP-05,SYN-ACC-COP-01,SYN-PHONE-COP-02,SYN-VEH-COP-05,SYN-EVENT-COP-10,2031-02-01T02:19:05Z,85.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0051,SYN-PER-COP-03,SYN-ACC-COP-01,SYN-ACC-COP-02,SYN-PHONE-COP-03,SYN-VEH-NF-1001,SYN-EVENT-COP-01,2031-02-01T00:05:05Z,86.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0052,SYN-PER-COP-04,SYN-ACC-COP-02,SYN-ACC-COP-03,SYN-PHONE-COP-04,SYN-VEH-COP-02,SYN-EVENT-COP-02,2031-02-01T00:20:05Z,87.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0053,SYN-PER-COP-05,SYN-ACC-COP-03,SYN-ACC-COP-04,SYN-PHONE-COP-05,SYN-VEH-COP-03,SYN-EVENT-COP-03,2031-02-01T00:35:05Z,88.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0054,SYN-PER-COP-06,SYN-ACC-COP-04,SYN-ACC-COP-05,SYN-PHONE-COP-06,SYN-VEH-COP-04,SYN-EVENT-COP-04,2031-02-01T00:50:05Z,89.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0055,SYN-PER-COP-07,SYN-ACC-COP-05,SYN-ACC-COP-01,SYN-PHONE-COP-01,SYN-VEH-COP-05,SYN-EVENT-COP-05,2031-02-01T01:05:05Z,10.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0056,SYN-PER-COP-08,SYN-ACC-COP-01,SYN-ACC-COP-02,SYN-PHONE-COP-02,SYN-VEH-NF-1001,SYN-EVENT-COP-06,2031-02-01T01:20:05Z,11.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0057,SYN-PER-COP-01,SYN-ACC-COP-02,SYN-ACC-COP-03,SYN-PHONE-COP-03,SYN-VEH-COP-02,SYN-EVENT-COP-07,2031-02-01T01:35:05Z,12.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0058,SYN-PER-COP-02,SYN-ACC-COP-03,SYN-ACC-COP-04,SYN-PHONE-COP-04,SYN-VEH-COP-03,SYN-EVENT-COP-08,2031-02-01T01:50:05Z,13.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0059,SYN-PER-COP-03,SYN-ACC-COP-04,SYN-ACC-COP-05,SYN-PHONE-COP-05,SYN-VEH-COP-04,SYN-EVENT-COP-09,2031-02-01T02:05:05Z,14.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0060,SYN-PER-COP-04,SYN-ACC-COP-05,SYN-ACC-COP-01,SYN-PHONE-COP-06,SYN-VEH-COP-05,SYN-EVENT-COP-10,2031-02-01T02:20:05Z,15.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0061,SYN-PER-COP-05,SYN-ACC-COP-01,SYN-ACC-COP-02,SYN-PHONE-COP-01,SYN-VEH-NF-1001,SYN-EVENT-COP-01,2031-02-01T00:06:05Z,16.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0062,SYN-PER-COP-06,SYN-ACC-COP-02,SYN-ACC-COP-03,SYN-PHONE-COP-02,SYN-VEH-COP-02,SYN-EVENT-COP-02,2031-02-01T00:21:05Z,17.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0063,SYN-PER-COP-07,SYN-ACC-COP-03,SYN-ACC-COP-04,SYN-PHONE-COP-03,SYN-VEH-COP-03,SYN-EVENT-COP-03,2031-02-01T00:36:05Z,18.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0064,SYN-PER-COP-08,SYN-ACC-COP-04,SYN-ACC-COP-05,SYN-PHONE-COP-04,SYN-VEH-COP-04,SYN-EVENT-COP-04,2031-02-01T00:51:05Z,19.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0065,SYN-PER-COP-01,SYN-ACC-COP-05,SYN-ACC-COP-01,SYN-PHONE-COP-05,SYN-VEH-COP-05,SYN-EVENT-COP-05,2031-02-01T01:06:05Z,20.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0066,SYN-PER-COP-02,SYN-ACC-COP-01,SYN-ACC-COP-02,SYN-PHONE-COP-06,SYN-VEH-NF-1001,SYN-EVENT-COP-06,2031-02-01T01:21:05Z,21.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0067,SYN-PER-COP-03,SYN-ACC-COP-02,SYN-ACC-COP-03,SYN-PHONE-COP-01,SYN-VEH-COP-02,SYN-EVENT-COP-07,2031-02-01T01:36:05Z,22.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0068,SYN-PER-COP-04,SYN-ACC-COP-03,SYN-ACC-COP-04,SYN-PHONE-COP-02,SYN-VEH-COP-03,SYN-EVENT-COP-08,2031-02-01T01:51:05Z,23.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0069,SYN-PER-COP-05,SYN-ACC-COP-04,SYN-ACC-COP-05,SYN-PHONE-COP-03,SYN-VEH-COP-04,SYN-EVENT-COP-09,2031-02-01T02:06:05Z,24.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0070,SYN-PER-COP-06,SYN-ACC-COP-05,SYN-ACC-COP-01,SYN-PHONE-COP-04,SYN-VEH-COP-05,SYN-EVENT-COP-10,2031-02-01T02:21:05Z,25.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0071,SYN-PER-COP-07,SYN-ACC-COP-01,SYN-ACC-COP-02,SYN-PHONE-COP-05,SYN-VEH-NF-1001,SYN-EVENT-COP-01,2031-02-01T00:07:05Z,26.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0072,SYN-PER-COP-08,SYN-ACC-COP-02,SYN-ACC-COP-03,SYN-PHONE-COP-06,SYN-VEH-COP-02,SYN-EVENT-COP-02,2031-02-01T00:22:05Z,27.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0073,SYN-PER-COP-01,SYN-ACC-COP-03,SYN-ACC-COP-04,SYN-PHONE-COP-01,SYN-VEH-COP-03,SYN-EVENT-COP-03,2031-02-01T00:37:05Z,28.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0074,SYN-PER-COP-02,SYN-ACC-COP-04,SYN-ACC-COP-05,SYN-PHONE-COP-02,SYN-VEH-COP-04,SYN-EVENT-COP-04,2031-02-01T00:52:05Z,29.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0075,SYN-PER-COP-03,SYN-ACC-COP-05,SYN-ACC-COP-01,SYN-PHONE-COP-03,SYN-VEH-COP-05,SYN-EVENT-COP-05,2031-02-01T01:07:05Z,30.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0076,SYN-PER-COP-04,SYN-ACC-COP-01,SYN-ACC-COP-02,SYN-PHONE-COP-04,SYN-VEH-NF-1001,SYN-EVENT-COP-06,2031-02-01T01:22:05Z,31.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0077,SYN-PER-COP-05,SYN-ACC-COP-02,SYN-ACC-COP-03,SYN-PHONE-COP-05,SYN-VEH-COP-02,SYN-EVENT-COP-07,2031-02-01T01:37:05Z,32.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0078,SYN-PER-COP-06,SYN-ACC-COP-03,SYN-ACC-COP-04,SYN-PHONE-COP-06,SYN-VEH-COP-03,SYN-EVENT-COP-08,2031-02-01T01:52:05Z,33.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0079,SYN-PER-COP-07,SYN-ACC-COP-04,SYN-ACC-COP-05,SYN-PHONE-COP-01,SYN-VEH-COP-04,SYN-EVENT-COP-09,2031-02-01T02:07:05Z,34.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0080,SYN-PER-COP-08,SYN-ACC-COP-05,SYN-ACC-COP-01,SYN-PHONE-COP-02,SYN-VEH-COP-05,SYN-EVENT-COP-10,2031-02-01T02:22:05Z,35.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0081,SYN-PER-COP-01,SYN-ACC-COP-01,SYN-ACC-COP-02,SYN-PHONE-COP-03,SYN-VEH-NF-1001,SYN-EVENT-COP-01,2031-02-01T00:08:05Z,36.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0082,SYN-PER-COP-02,SYN-ACC-COP-02,SYN-ACC-COP-03,SYN-PHONE-COP-04,SYN-VEH-COP-02,SYN-EVENT-COP-02,2031-02-01T00:23:05Z,37.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0083,SYN-PER-COP-03,SYN-ACC-COP-03,SYN-ACC-COP-04,SYN-PHONE-COP-05,SYN-VEH-COP-03,SYN-EVENT-COP-03,2031-02-01T00:38:05Z,38.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0084,SYN-PER-COP-04,SYN-ACC-COP-04,SYN-ACC-COP-05,SYN-PHONE-COP-06,SYN-VEH-COP-04,SYN-EVENT-COP-04,2031-02-01T00:53:05Z,39.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0085,SYN-PER-COP-05,SYN-ACC-COP-05,SYN-ACC-COP-01,SYN-PHONE-COP-01,SYN-VEH-COP-05,SYN-EVENT-COP-05,2031-02-01T01:08:05Z,40.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0086,SYN-PER-COP-06,SYN-ACC-COP-01,SYN-ACC-COP-02,SYN-PHONE-COP-02,SYN-VEH-NF-1001,SYN-EVENT-COP-06,2031-02-01T01:23:05Z,41.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0087,SYN-PER-COP-07,SYN-ACC-COP-02,SYN-ACC-COP-03,SYN-PHONE-COP-03,SYN-VEH-COP-02,SYN-EVENT-COP-07,2031-02-01T01:38:05Z,42.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0088,SYN-PER-COP-08,SYN-ACC-COP-03,SYN-ACC-COP-04,SYN-PHONE-COP-04,SYN-VEH-COP-03,SYN-EVENT-COP-08,2031-02-01T01:53:05Z,43.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0089,SYN-PER-COP-01,SYN-ACC-COP-04,SYN-ACC-COP-05,SYN-PHONE-COP-05,SYN-VEH-COP-04,SYN-EVENT-COP-09,2031-02-01T02:08:05Z,44.25,SYN,true,offline_authored_fixture,review_required
case-operation-copper,SYN-TXN-COP-0090,SYN-PER-COP-02,SYN-ACC-COP-05,SYN-ACC-COP-01,SYN-PHONE-COP-06,SYN-VEH-COP-05,SYN-EVENT-COP-10,2031-02-01T02:23:05Z,45.25,SYN,true,offline_authored_fixture,review_required
