case_id,record_id,person_id,source_id,target_id,vehicle_context,location_id,event_id,timestamp,duration_seconds,synthetic,source,disposition
case-operation-copper,SYN-CDR-COP-0034,SYN-PER-COP-02,SYN-PHONE-COP-04,SYN-PHONE-COP-05,SYN-VEH-COP-04,SYN-LOC-COP-01,SYN-EVENT-COP-04,2031-02-01T00:48:00Z,21,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0035,SYN-PER-COP-03,SYN-PHONE-COP-05,SYN-PHONE-COP-06,SYN-VEH-COP-05,SYN-LOC-COP-02,SYN-EVENT-COP-05,2031-02-01T01:03:00Z,22,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0036,SYN-PER-COP-04,SYN-PHONE-COP-06,SYN-PHONE-COP-01,SYN-VEH-NF-1001,SYN-LOC-COP-03,SYN-EVENT-COP-06,2031-02-01T01:18:00Z,23,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0037,SYN-PER-COP-05,SYN-PHONE-COP-01,SYN-PHONE-COP-02,SYN-VEH-COP-02,SYN-LOC-COP-01,SYN-EVENT-COP-07,2031-02-01T01:33:00Z,24,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0038,SYN-PER-COP-06,SYN-PHONE-COP-02,SYN-PHONE-COP-03,SYN-VEH-COP-03,SYN-LOC-COP-02,SYN-EVENT-COP-08,2031-02-01T01:48:00Z,25,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0039,SYN-PER-COP-07,SYN-PHONE-COP-03,SYN-PHONE-COP-04,SYN-VEH-COP-04,SYN-LOC-COP-03,SYN-EVENT-COP-09,2031-02-01T02:03:00Z,26,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0040,SYN-PER-COP-08,SYN-PHONE-COP-04,SYN-PHONE-COP-05,SYN-VEH-COP-05,SYN-LOC-COP-01,SYN-EVENT-COP-10,2031-02-01T02:18:00Z,27,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0041,SYN-PER-COP-01,SYN-PHONE-COP-05,SYN-PHONE-COP-06,SYN-VEH-NF-1001,SYN-LOC-COP-02,SYN-EVENT-COP-01,2031-02-01T00:04:00Z,28,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0042,SYN-PER-COP-02,SYN-PHONE-COP-06,SYN-PHONE-COP-01,SYN-VEH-COP-02,SYN-LOC-COP-03,SYN-EVENT-COP-02,2031-02-01T00:19:00Z,29,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0043,SYN-PER-COP-03,SYN-PHONE-COP-01,SYN-PHONE-COP-02,SYN-VEH-COP-03,SYN-LOC-COP-01,SYN-EVENT-COP-03,2031-02-01T00:34:00Z,30,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0044,SYN-PER-COP-04,SYN-PHONE-COP-02,SYN-PHONE-COP-03,SYN-VEH-COP-04,SYN-LOC-COP-02,SYN-EVENT-COP-04,2031-02-01T00:49:00Z,31,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0045,SYN-PER-COP-05,SYN-PHONE-COP-03,SYN-PHONE-COP-04,SYN-VEH-COP-05,SYN-LOC-COP-03,SYN-EVENT-COP-05,2031-02-01T01:04:00Z,32,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0046,SYN-PER-COP-06,SYN-PHONE-COP-04,SYN-PHONE-COP-05,SYN-VEH-NF-1001,SYN-LOC-COP-01,SYN-EVENT-COP-06,2031-02-01T01:19:00Z,33,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0047,SYN-PER-COP-07,SYN-PHONE-COP-05,SYN-PHONE-COP-06,SYN-VEH-COP-02,SYN-LOC-COP-02,SYN-EVENT-COP-07,2031-02-01T01:34:00Z,34,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0048,SYN-PER-COP-08,SYN-PHONE-COP-06,SYN-PHONE-COP-01,SYN-VEH-COP-03,SYN-LOC-COP-03,SYN-EVENT-COP-08,2031-02-01T01:49:00Z,35,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0049,SYN-PER-COP-01,SYN-PHONE-COP-01,SYN-PHONE-COP-02,SYN-VEH-COP-04,SYN-LOC-COP-01,SYN-EVENT-COP-09,2031-02-01T02:04:00Z,36,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0050,SYN-PER-COP-02,SYN-PHONE-COP-02,SYN-PHONE-COP-03,SYN-VEH-COP-05,SYN-LOC-COP-02,SYN-EVENT-COP-10,2031-02-01T02:19:00Z,37,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0051,SYN-PER-COP-03,SYN-PHONE-COP-03,SYN-PHONE-COP-04,SYN-VEH-NF-1001,SYN-LOC-COP-03,SYN-EVENT-COP-01,2031-02-01T00:05:00Z,38,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0052,SYN-PER-COP-04,SYN-PHONE-COP-04,SYN-PHONE-COP-05,SYN-VEH-COP-02,SYN-LOC-COP-01,SYN-EVENT-COP-02,2031-02-01T00:20:00Z,39,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0053,SYN-PER-COP-05,SYN-PHONE-COP-05,SYN-PHONE-COP-06,SYN-VEH-COP-03,SYN-LOC-COP-02,SYN-EVENT-COP-03,2031-02-01T00:35:00Z,40,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0054,SYN-PER-COP-06,SYN-PHONE-COP-06,SYN-PHONE-COP-01,SYN-VEH-COP-04,SYN-LOC-COP-03,SYN-EVENT-COP-04,2031-02-01T00:50:00Z,41,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0055,SYN-PER-COP-07,SYN-PHONE-COP-01,SYN-PHONE-COP-02,SYN-VEH-COP-05,SYN-LOC-COP-01,SYN-EVENT-COP-05,2031-02-01T01:05:00Z,12,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0056,SYN-PER-COP-08,SYN-PHONE-COP-02,SYN-PHONE-COP-03,SYN-VEH-NF-1001,SYN-LOC-COP-02,SYN-EVENT-COP-06,2031-02-01T01:20:00Z,13,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0057,SYN-PER-COP-01,SYN-PHONE-COP-03,SYN-PHONE-COP-04,SYN-VEH-COP-02,SYN-LOC-COP-03,SYN-EVENT-COP-07,2031-02-01T01:35:00Z,14,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0058,SYN-PER-COP-02,SYN-PHONE-COP-04,SYN-PHONE-COP-05,SYN-VEH-COP-03,SYN-LOC-COP-01,SYN-EVENT-COP-08,2031-02-01T01:50:00Z,15,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0059,SYN-PER-COP-03,SYN-PHONE-COP-05,SYN-PHONE-COP-06,SYN-VEH-COP-04,SYN-LOC-COP-02,SYN-EVENT-COP-09,2031-02-01T02:05:00Z,16,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0060,SYN-PER-COP-04,SYN-PHONE-COP-06,SYN-PHONE-COP-01,SYN-VEH-COP-05,SYN-LOC-COP-03,SYN-EVENT-COP-10,2031-02-01T02:20:00Z,17,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0061,SYN-PER-COP-05,SYN-PHONE-COP-01,SYN-PHONE-COP-02,SYN-VEH-NF-1001,SYN-LOC-COP-01,SYN-EVENT-COP-01,2031-02-01T00:06:00Z,18,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0062,SYN-PER-COP-06,SYN-PHONE-COP-02,SYN-PHONE-COP-03,SYN-VEH-COP-02,SYN-LOC-COP-02,SYN-EVENT-COP-02,2031-02-01T00:21:00Z,19,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0063,SYN-PER-COP-07,SYN-PHONE-COP-03,SYN-PHONE-COP-04,SYN-VEH-COP-03,SYN-LOC-COP-03,SYN-EVENT-COP-03,2031-02-01T00:36:00Z,20,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0064,SYN-PER-COP-08,SYN-PHONE-COP-04,SYN-PHONE-COP-05,SYN-VEH-COP-04,SYN-LOC-COP-01,SYN-EVENT-COP-04,2031-02-01T00:51:00Z,21,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0065,SYN-PER-COP-01,SYN-PHONE-COP-05,SYN-PHONE-COP-06,SYN-VEH-COP-05,SYN-LOC-COP-02,SYN-EVENT-COP-05,2031-02-01T01:06:00Z,22,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0066,SYN-PER-COP-02,SYN-PHONE-COP-06,SYN-PHONE-COP-01,SYN-VEH-NF-1001,SYN-LOC-COP-03,SYN-EVENT-COP-06,2031-02-01T01:21:00Z,23,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0067,SYN-PER-COP-03,SYN-PHONE-COP-01,SYN-PHONE-COP-02,SYN-VEH-COP-02,SYN-LOC-COP-01,SYN-EVENT-COP-07,2031-02-01T01:36:00Z,24,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0068,SYN-PER-COP-04,SYN-PHONE-COP-02,SYN-PHONE-COP-03,SYN-VEH-COP-03,SYN-LOC-COP-02,SYN-EVENT-COP-08,2031-02-01T01:51:00Z,25,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0069,SYN-PER-COP-05,SYN-PHONE-COP-03,SYN-PHONE-COP-04,SYN-VEH-COP-04,SYN-LOC-COP-03,SYN-EVENT-COP-09,2031-02-01T02:06:00Z,26,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0070,SYN-PER-COP-06,SYN-PHONE-COP-04,SYN-PHONE-COP-05,SYN-VEH-COP-05,SYN-LOC-COP-01,SYN-EVENT-COP-10,2031-02-01T02:21:00Z,27,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0071,SYN-PER-COP-07,SYN-PHONE-COP-05,SYN-PHONE-COP-06,SYN-VEH-NF-1001,SYN-LOC-COP-02,SYN-EVENT-COP-01,2031-02-01T00:07:00Z,28,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0072,SYN-PER-COP-08,SYN-PHONE-COP-06,SYN-PHONE-COP-01,SYN-VEH-COP-02,SYN-LOC-COP-03,SYN-EVENT-COP-02,2031-02-01T00:22:00Z,29,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0073,SYN-PER-COP-01,SYN-PHONE-COP-01,SYN-PHONE-COP-02,SYN-VEH-COP-03,SYN-LOC-COP-01,SYN-EVENT-COP-03,2031-02-01T00:37:00Z,30,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0074,SYN-PER-COP-02,SYN-PHONE-COP-02,SYN-PHONE-COP-03,SYN-VEH-COP-04,SYN-LOC-COP-02,SYN-EVENT-COP-04,2031-02-01T00:52:00Z,31,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0075,SYN-PER-COP-03,SYN-PHONE-COP-03,SYN-PHONE-COP-04,SYN-VEH-COP-05,SYN-LOC-COP-03,SYN-EVENT-COP-05,2031-02-01T01:07:00Z,32,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0076,SYN-PER-COP-04,SYN-PHONE-COP-04,SYN-PHONE-COP-05,SYN-VEH-NF-1001,SYN-LOC-COP-01,SYN-EVENT-COP-06,2031-02-01T01:22:00Z,33,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0077,SYN-PER-COP-05,SYN-PHONE-COP-05,SYN-PHONE-COP-06,SYN-VEH-COP-02,SYN-LOC-COP-02,SYN-EVENT-COP-07,2031-02-01T01:37:00Z,34,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0078,SYN-PER-COP-06,SYN-PHONE-COP-06,SYN-PHONE-COP-01,SYN-VEH-COP-03,SYN-LOC-COP-03,SYN-EVENT-COP-08,2031-02-01T01:52:00Z,35,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0079,SYN-PER-COP-07,SYN-PHONE-COP-01,SYN-PHONE-COP-02,SYN-VEH-COP-04,SYN-LOC-COP-01,SYN-EVENT-COP-09,2031-02-01T02:07:00Z,36,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0080,SYN-PER-COP-08,SYN-PHONE-COP-02,SYN-PHONE-COP-03,SYN-VEH-COP-05,SYN-LOC-COP-02,SYN-EVENT-COP-10,2031-02-01T02:22:00Z,37,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0081,SYN-PER-COP-01,SYN-PHONE-COP-03,SYN-PHONE-COP-04,SYN-VEH-NF-1001,SYN-LOC-COP-03,SYN-EVENT-COP-01,2031-02-01T00:08:00Z,38,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0082,SYN-PER-COP-02,SYN-PHONE-COP-04,SYN-PHONE-COP-05,SYN-VEH-COP-02,SYN-LOC-COP-01,SYN-EVENT-COP-02,2031-02-01T00:23:00Z,39,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0083,SYN-PER-COP-03,SYN-PHONE-COP-05,SYN-PHONE-COP-06,SYN-VEH-COP-03,SYN-LOC-COP-02,SYN-EVENT-COP-03,2031-02-01T00:38:00Z,40,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0084,SYN-PER-COP-04,SYN-PHONE-COP-06,SYN-PHONE-COP-01,SYN-VEH-COP-04,SYN-LOC-COP-03,SYN-EVENT-COP-04,2031-02-01T00:53:00Z,41,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0085,SYN-PER-COP-05,SYN-PHONE-COP-01,SYN-PHONE-COP-02,SYN-VEH-COP-05,SYN-LOC-COP-01,SYN-EVENT-COP-05,2031-02-01T01:08:00Z,12,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0086,SYN-PER-COP-06,SYN-PHONE-COP-02,SYN-PHONE-COP-03,SYN-VEH-NF-1001,SYN-LOC-COP-02,SYN-EVENT-COP-06,2031-02-01T01:23:00Z,13,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0087,SYN-PER-COP-07,SYN-PHONE-COP-03,SYN-PHONE-COP-04,SYN-VEH-COP-02,SYN-LOC-COP-03,SYN-EVENT-COP-07,2031-02-01T01:38:00Z,14,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0088,SYN-PER-COP-08,SYN-PHONE-COP-04,SYN-PHONE-COP-05,SYN-VEH-COP-03,SYN-LOC-COP-01,SYN-EVENT-COP-08,2031-02-01T01:53:00Z,15,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0089,SYN-PER-COP-01,SYN-PHONE-COP-05,SYN-PHONE-COP-06,SYN-VEH-COP-04,SYN-LOC-COP-02,SYN-EVENT-COP-09,2031-02-01T02:08:00Z,16,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0090,SYN-PER-COP-02,SYN-PHONE-COP-06,SYN-PHONE-COP-01,SYN-VEH-COP-05,SYN-LOC-COP-03,SYN-EVENT-COP-10,2031-02-01T02:23:00Z,17,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0091,SYN-PER-COP-03,SYN-PHONE-COP-01,SYN-PHONE-COP-02,SYN-VEH-NF-1001,SYN-LOC-COP-01,SYN-EVENT-COP-01,2031-02-01T00:09:00Z,18,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0092,SYN-PER-COP-04,SYN-PHONE-COP-02,SYN-PHONE-COP-03,SYN-VEH-COP-02,SYN-LOC-COP-02,SYN-EVENT-COP-02,2031-02-01T00:24:00Z,19,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0093,SYN-PER-COP-05,SYN-PHONE-COP-03,SYN-PHONE-COP-04,SYN-VEH-COP-03,SYN-LOC-COP-03,SYN-EVENT-COP-03,2031-02-01T00:39:00Z,20,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0094,SYN-PER-COP-06,SYN-PHONE-COP-04,SYN-PHONE-COP-05,SYN-VEH-COP-04,SYN-LOC-COP-01,SYN-EVENT-COP-04,2031-02-01T00:54:00Z,21,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0095,SYN-PER-COP-07,SYN-PHONE-COP-05,SYN-PHONE-COP-06,SYN-VEH-COP-05,SYN-LOC-COP-02,SYN-EVENT-COP-05,2031-02-01T01:09:00Z,22,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0096,SYN-PER-COP-08,SYN-PHONE-COP-06,SYN-PHONE-COP-01,SYN-VEH-NF-1001,SYN-LOC-COP-03,SYN-EVENT-COP-06,2031-02-01T01:24:00Z,23,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0097,SYN-PER-COP-01,SYN-PHONE-COP-01,SYN-PHONE-COP-02,SYN-VEH-COP-02,SYN-LOC-COP-01,SYN-EVENT-COP-07,2031-02-01T01:39:00Z,24,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0098,SYN-PER-COP-02,SYN-PHONE-COP-02,SYN-PHONE-COP-03,SYN-VEH-COP-03,SYN-LOC-COP-02,SYN-EVENT-COP-08,2031-02-01T01:54:00Z,25,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0099,SYN-PER-COP-03,SYN-PHONE-COP-03,SYN-PHONE-COP-04,SYN-VEH-COP-04,SYN-LOC-COP-03,SYN-EVENT-COP-09,2031-02-01T02:09:00Z,26,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0100,SYN-PER-COP-04,SYN-PHONE-COP-04,SYN-PHONE-COP-05,SYN-VEH-COP-05,SYN-LOC-COP-01,SYN-EVENT-COP-10,2031-02-01T02:24:00Z,27,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0101,SYN-PER-COP-05,SYN-PHONE-COP-05,SYN-PHONE-COP-06,SYN-VEH-NF-1001,SYN-LOC-COP-02,SYN-EVENT-COP-01,2031-02-01T00:10:00Z,28,true,offline_authored_fixture,review_required
case-operation-copper,SYN-CDR-COP-0102,SYN-PER-COP-06,SYN-PHONE-COP-06,SYN-PHONE-COP-01,SYN-VEH-COP-02,SYN-LOC-COP-03,SYN-EVENT-COP-02,2031-02-01T00:25:00Z,29,true,offline_authored_fixture,review_required
