case_id,record_id,person_id,source_id,target_id,vehicle_context,location_id,event_id,timestamp,duration_seconds,synthetic,source,disposition
case-operation-echo,SYN-CDR-ECHO-0024,SYN-PER-ECHO-08,SYN-PHONE-ECHO-06,SYN-PHONE-ECHO-01,SYN-VEH-ECHO-04,SYN-LOC-ECHO-03,SYN-EVENT-ECHO-04,2031-03-01T00:47:00Z,41,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0025,SYN-PER-ECHO-01,SYN-PHONE-ECHO-01,SYN-PHONE-ECHO-02,SYN-VEH-ECHO-05,SYN-LOC-ECHO-01,SYN-EVENT-ECHO-05,2031-03-01T01:02:00Z,12,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0026,SYN-PER-ECHO-02,SYN-PHONE-ECHO-02,SYN-PHONE-ECHO-03,SYN-VEH-ECHO-01,SYN-LOC-ECHO-02,SYN-EVENT-ECHO-06,2031-03-01T01:17:00Z,13,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0027,SYN-PER-ECHO-03,SYN-PHONE-ECHO-03,SYN-PHONE-ECHO-04,SYN-VEH-ECHO-02,SYN-LOC-ECHO-03,SYN-EVENT-ECHO-07,2031-03-01T01:32:00Z,14,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0028,SYN-PER-ECHO-04,SYN-PHONE-ECHO-04,SYN-PHONE-ECHO-05,SYN-VEH-ECHO-03,SYN-LOC-ECHO-01,SYN-EVENT-ECHO-08,2031-03-01T01:47:00Z,15,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0029,SYN-PER-ECHO-05,SYN-PHONE-ECHO-05,SYN-PHONE-ECHO-06,SYN-VEH-ECHO-04,SYN-LOC-ECHO-02,SYN-EVENT-ECHO-09,2031-03-01T02:02:00Z,16,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0030,SYN-PER-ECHO-06,SYN-PHONE-ECHO-06,SYN-PHONE-ECHO-01,SYN-VEH-ECHO-05,SYN-LOC-ECHO-03,SYN-EVENT-ECHO-10,2031-03-01T02:17:00Z,17,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0031,SYN-PER-ECHO-07,SYN-PHONE-ECHO-01,SYN-PHONE-ECHO-02,SYN-VEH-ECHO-01,SYN-LOC-ECHO-01,SYN-EVENT-ECHO-01,2031-03-01T00:03:00Z,18,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0032,SYN-PER-ECHO-08,SYN-PHONE-ECHO-02,SYN-PHONE-ECHO-03,SYN-VEH-ECHO-02,SYN-LOC-ECHO-02,SYN-EVENT-ECHO-02,2031-03-01T00:18:00Z,19,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0033,SYN-PER-ECHO-01,SYN-PHONE-ECHO-03,SYN-PHONE-ECHO-04,SYN-VEH-ECHO-03,SYN-LOC-ECHO-03,SYN-EVENT-ECHO-03,2031-03-01T00:33:00Z,20,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0034,SYN-PER-ECHO-02,SYN-PHONE-ECHO-04,SYN-PHONE-ECHO-05,SYN-VEH-ECHO-04,SYN-LOC-ECHO-01,SYN-EVENT-ECHO-04,2031-03-01T00:48:00Z,21,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0035,SYN-PER-ECHO-03,SYN-PHONE-ECHO-05,SYN-PHONE-ECHO-06,SYN-VEH-ECHO-05,SYN-LOC-ECHO-02,SYN-EVENT-ECHO-05,2031-03-01T01:03:00Z,22,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0036,SYN-PER-ECHO-04,SYN-PHONE-ECHO-06,SYN-PHONE-ECHO-01,SYN-VEH-ECHO-01,SYN-LOC-ECHO-03,SYN-EVENT-ECHO-06,2031-03-01T01:18:00Z,23,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0037,SYN-PER-ECHO-05,SYN-PHONE-ECHO-01,SYN-PHONE-ECHO-02,SYN-VEH-ECHO-02,SYN-LOC-ECHO-01,SYN-EVENT-ECHO-07,2031-03-01T01:33:00Z,24,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0038,SYN-PER-ECHO-06,SYN-PHONE-ECHO-02,SYN-PHONE-ECHO-03,SYN-VEH-ECHO-03,SYN-LOC-ECHO-02,SYN-EVENT-ECHO-08,2031-03-01T01:48:00Z,25,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0039,SYN-PER-ECHO-07,SYN-PHONE-ECHO-03,SYN-PHONE-ECHO-04,SYN-VEH-ECHO-04,SYN-LOC-ECHO-03,SYN-EVENT-ECHO-09,2031-03-01T02:03:00Z,26,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0040,SYN-PER-ECHO-08,SYN-PHONE-ECHO-04,SYN-PHONE-ECHO-05,SYN-VEH-ECHO-05,SYN-LOC-ECHO-01,SYN-EVENT-ECHO-10,2031-03-01T02:18:00Z,27,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0041,SYN-PER-ECHO-01,SYN-PHONE-ECHO-05,SYN-PHONE-ECHO-06,SYN-VEH-ECHO-01,SYN-LOC-ECHO-02,SYN-EVENT-ECHO-01,2031-03-01T00:04:00Z,28,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0042,SYN-PER-ECHO-02,SYN-PHONE-ECHO-06,SYN-PHONE-ECHO-01,SYN-VEH-ECHO-02,SYN-LOC-ECHO-03,SYN-EVENT-ECHO-02,2031-03-01T00:19:00Z,29,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0043,SYN-PER-ECHO-03,SYN-PHONE-ECHO-01,SYN-PHONE-ECHO-02,SYN-VEH-ECHO-03,SYN-LOC-ECHO-01,SYN-EVENT-ECHO-03,2031-03-01T00:34:00Z,30,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0044,SYN-PER-ECHO-04,SYN-PHONE-ECHO-02,SYN-PHONE-ECHO-03,SYN-VEH-ECHO-04,SYN-LOC-ECHO-02,SYN-EVENT-ECHO-04,2031-03-01T00:49:00Z,31,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0045,SYN-PER-ECHO-05,SYN-PHONE-ECHO-03,SYN-PHONE-ECHO-04,SYN-VEH-ECHO-05,SYN-LOC-ECHO-03,SYN-EVENT-ECHO-05,2031-03-01T01:04:00Z,32,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0046,SYN-PER-ECHO-06,SYN-PHONE-ECHO-04,SYN-PHONE-ECHO-05,SYN-VEH-ECHO-01,SYN-LOC-ECHO-01,SYN-EVENT-ECHO-06,2031-03-01T01:19:00Z,33,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0047,SYN-PER-ECHO-07,SYN-PHONE-ECHO-05,SYN-PHONE-ECHO-06,SYN-VEH-ECHO-02,SYN-LOC-ECHO-02,SYN-EVENT-ECHO-07,2031-03-01T01:34:00Z,34,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0048,SYN-PER-ECHO-08,SYN-PHONE-ECHO-06,SYN-PHONE-ECHO-01,SYN-VEH-ECHO-03,SYN-LOC-ECHO-03,SYN-EVENT-ECHO-08,2031-03-01T01:49:00Z,35,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0049,SYN-PER-ECHO-01,SYN-PHONE-ECHO-01,SYN-PHONE-ECHO-02,SYN-VEH-ECHO-04,SYN-LOC-ECHO-01,SYN-EVENT-ECHO-09,2031-03-01T02:04:00Z,36,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0050,SYN-PER-ECHO-02,SYN-PHONE-ECHO-02,SYN-PHONE-ECHO-03,SYN-VEH-ECHO-05,SYN-LOC-ECHO-02,SYN-EVENT-ECHO-10,2031-03-01T02:19:00Z,37,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0051,SYN-PER-ECHO-03,SYN-PHONE-ECHO-03,SYN-PHONE-ECHO-04,SYN-VEH-ECHO-01,SYN-LOC-ECHO-03,SYN-EVENT-ECHO-01,2031-03-01T00:05:00Z,38,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0052,SYN-PER-ECHO-04,SYN-PHONE-ECHO-04,SYN-PHONE-ECHO-05,SYN-VEH-ECHO-02,SYN-LOC-ECHO-01,SYN-EVENT-ECHO-02,2031-03-01T00:20:00Z,39,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0053,SYN-PER-ECHO-05,SYN-PHONE-ECHO-05,SYN-PHONE-ECHO-06,SYN-VEH-ECHO-03,SYN-LOC-ECHO-02,SYN-EVENT-ECHO-03,2031-03-01T00:35:00Z,40,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0054,SYN-PER-ECHO-06,SYN-PHONE-ECHO-06,SYN-PHONE-ECHO-01,SYN-VEH-ECHO-04,SYN-LOC-ECHO-03,SYN-EVENT-ECHO-04,2031-03-01T00:50:00Z,41,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0055,SYN-PER-ECHO-07,SYN-PHONE-ECHO-01,SYN-PHONE-ECHO-02,SYN-VEH-ECHO-05,SYN-LOC-ECHO-01,SYN-EVENT-ECHO-05,2031-03-01T01:05:00Z,12,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0056,SYN-PER-ECHO-08,SYN-PHONE-ECHO-02,SYN-PHONE-ECHO-03,SYN-VEH-ECHO-01,SYN-LOC-ECHO-02,SYN-EVENT-ECHO-06,2031-03-01T01:20:00Z,13,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0057,SYN-PER-ECHO-01,SYN-PHONE-ECHO-03,SYN-PHONE-ECHO-04,SYN-VEH-ECHO-02,SYN-LOC-ECHO-03,SYN-EVENT-ECHO-07,2031-03-01T01:35:00Z,14,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0058,SYN-PER-ECHO-02,SYN-PHONE-ECHO-04,SYN-PHONE-ECHO-05,SYN-VEH-ECHO-03,SYN-LOC-ECHO-01,SYN-EVENT-ECHO-08,2031-03-01T01:50:00Z,15,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0059,SYN-PER-ECHO-03,SYN-PHONE-ECHO-05,SYN-PHONE-ECHO-06,SYN-VEH-ECHO-04,SYN-LOC-ECHO-02,SYN-EVENT-ECHO-09,2031-03-01T02:05:00Z,16,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0060,SYN-PER-ECHO-04,SYN-PHONE-ECHO-06,SYN-PHONE-ECHO-01,SYN-VEH-ECHO-05,SYN-LOC-ECHO-03,SYN-EVENT-ECHO-10,2031-03-01T02:20:00Z,17,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0061,SYN-PER-ECHO-05,SYN-PHONE-ECHO-01,SYN-PHONE-ECHO-02,SYN-VEH-ECHO-01,SYN-LOC-ECHO-01,SYN-EVENT-ECHO-01,2031-03-01T00:06:00Z,18,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0062,SYN-PER-ECHO-06,SYN-PHONE-ECHO-02,SYN-PHONE-ECHO-03,SYN-VEH-ECHO-02,SYN-LOC-ECHO-02,SYN-EVENT-ECHO-02,2031-03-01T00:21:00Z,19,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0063,SYN-PER-ECHO-07,SYN-PHONE-ECHO-03,SYN-PHONE-ECHO-04,SYN-VEH-ECHO-03,SYN-LOC-ECHO-03,SYN-EVENT-ECHO-03,2031-03-01T00:36:00Z,20,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0064,SYN-PER-ECHO-08,SYN-PHONE-ECHO-04,SYN-PHONE-ECHO-05,SYN-VEH-ECHO-04,SYN-LOC-ECHO-01,SYN-EVENT-ECHO-04,2031-03-01T00:51:00Z,21,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0065,SYN-PER-ECHO-01,SYN-PHONE-ECHO-05,SYN-PHONE-ECHO-06,SYN-VEH-ECHO-05,SYN-LOC-ECHO-02,SYN-EVENT-ECHO-05,2031-03-01T01:06:00Z,22,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0066,SYN-PER-ECHO-02,SYN-PHONE-ECHO-06,SYN-PHONE-ECHO-01,SYN-VEH-ECHO-01,SYN-LOC-ECHO-03,SYN-EVENT-ECHO-06,2031-03-01T01:21:00Z,23,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0067,SYN-PER-ECHO-03,SYN-PHONE-ECHO-01,SYN-PHONE-ECHO-02,SYN-VEH-ECHO-02,SYN-LOC-ECHO-01,SYN-EVENT-ECHO-07,2031-03-01T01:36:00Z,24,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0068,SYN-PER-ECHO-04,SYN-PHONE-ECHO-02,SYN-PHONE-ECHO-03,SYN-VEH-ECHO-03,SYN-LOC-ECHO-02,SYN-EVENT-ECHO-08,2031-03-01T01:51:00Z,25,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0069,SYN-PER-ECHO-05,SYN-PHONE-ECHO-03,SYN-PHONE-ECHO-04,SYN-VEH-ECHO-04,SYN-LOC-ECHO-03,SYN-EVENT-ECHO-09,2031-03-01T02:06:00Z,26,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0070,SYN-PER-ECHO-06,SYN-PHONE-ECHO-04,SYN-PHONE-ECHO-05,SYN-VEH-ECHO-05,SYN-LOC-ECHO-01,SYN-EVENT-ECHO-10,2031-03-01T02:21:00Z,27,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0071,SYN-PER-ECHO-07,SYN-PHONE-ECHO-05,SYN-PHONE-ECHO-06,SYN-VEH-ECHO-01,SYN-LOC-ECHO-02,SYN-EVENT-ECHO-01,2031-03-01T00:07:00Z,28,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0072,SYN-PER-ECHO-08,SYN-PHONE-ECHO-06,SYN-PHONE-ECHO-01,SYN-VEH-ECHO-02,SYN-LOC-ECHO-03,SYN-EVENT-ECHO-02,2031-03-01T00:22:00Z,29,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0073,SYN-PER-ECHO-01,SYN-PHONE-ECHO-01,SYN-PHONE-ECHO-02,SYN-VEH-ECHO-03,SYN-LOC-ECHO-01,SYN-EVENT-ECHO-03,2031-03-01T00:37:00Z,30,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0074,SYN-PER-ECHO-02,SYN-PHONE-ECHO-02,SYN-PHONE-ECHO-03,SYN-VEH-ECHO-04,SYN-LOC-ECHO-02,SYN-EVENT-ECHO-04,2031-03-01T00:52:00Z,31,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0075,SYN-PER-ECHO-03,SYN-PHONE-ECHO-03,SYN-PHONE-ECHO-04,SYN-VEH-ECHO-05,SYN-LOC-ECHO-03,SYN-EVENT-ECHO-05,2031-03-01T01:07:00Z,32,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0076,SYN-PER-ECHO-04,SYN-PHONE-ECHO-04,SYN-PHONE-ECHO-05,SYN-VEH-ECHO-01,SYN-LOC-ECHO-01,SYN-EVENT-ECHO-06,2031-03-01T01:22:00Z,33,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0077,SYN-PER-ECHO-05,SYN-PHONE-ECHO-05,SYN-PHONE-ECHO-06,SYN-VEH-ECHO-02,SYN-LOC-ECHO-02,SYN-EVENT-ECHO-07,2031-03-01T01:37:00Z,34,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0078,SYN-PER-ECHO-06,SYN-PHONE-ECHO-06,SYN-PHONE-ECHO-01,SYN-VEH-ECHO-03,SYN-LOC-ECHO-03,SYN-EVENT-ECHO-08,2031-03-01T01:52:00Z,35,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0079,SYN-PER-ECHO-07,SYN-PHONE-ECHO-01,SYN-PHONE-ECHO-02,SYN-VEH-ECHO-04,SYN-LOC-ECHO-01,SYN-EVENT-ECHO-09,2031-03-01T02:07:00Z,36,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0080,SYN-PER-ECHO-08,SYN-PHONE-ECHO-02,SYN-PHONE-ECHO-03,SYN-VEH-ECHO-05,SYN-LOC-ECHO-02,SYN-EVENT-ECHO-10,2031-03-01T02:22:00Z,37,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0081,SYN-PER-ECHO-01,SYN-PHONE-ECHO-03,SYN-PHONE-ECHO-04,SYN-VEH-ECHO-01,SYN-LOC-ECHO-03,SYN-EVENT-ECHO-01,2031-03-01T00:08:00Z,38,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0082,SYN-PER-ECHO-02,SYN-PHONE-ECHO-04,SYN-PHONE-ECHO-05,SYN-VEH-ECHO-02,SYN-LOC-ECHO-01,SYN-EVENT-ECHO-02,2031-03-01T00:23:00Z,39,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0083,SYN-PER-ECHO-03,SYN-PHONE-ECHO-05,SYN-PHONE-ECHO-06,SYN-VEH-ECHO-03,SYN-LOC-ECHO-02,SYN-EVENT-ECHO-03,2031-03-01T00:38:00Z,40,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0084,SYN-PER-ECHO-04,SYN-PHONE-ECHO-06,SYN-PHONE-ECHO-01,SYN-VEH-ECHO-04,SYN-LOC-ECHO-03,SYN-EVENT-ECHO-04,2031-03-01T00:53:00Z,41,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0085,SYN-PER-ECHO-05,SYN-PHONE-ECHO-01,SYN-PHONE-ECHO-02,SYN-VEH-ECHO-05,SYN-LOC-ECHO-01,SYN-EVENT-ECHO-05,2031-03-01T01:08:00Z,12,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0086,SYN-PER-ECHO-06,SYN-PHONE-ECHO-02,SYN-PHONE-ECHO-03,SYN-VEH-ECHO-01,SYN-LOC-ECHO-02,SYN-EVENT-ECHO-06,2031-03-01T01:23:00Z,13,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0087,SYN-PER-ECHO-07,SYN-PHONE-ECHO-03,SYN-PHONE-ECHO-04,SYN-VEH-ECHO-02,SYN-LOC-ECHO-03,SYN-EVENT-ECHO-07,2031-03-01T01:38:00Z,14,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0088,SYN-PER-ECHO-08,SYN-PHONE-ECHO-04,SYN-PHONE-ECHO-05,SYN-VEH-ECHO-03,SYN-LOC-ECHO-01,SYN-EVENT-ECHO-08,2031-03-01T01:53:00Z,15,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0089,SYN-PER-ECHO-01,SYN-PHONE-ECHO-05,SYN-PHONE-ECHO-06,SYN-VEH-ECHO-04,SYN-LOC-ECHO-02,SYN-EVENT-ECHO-09,2031-03-01T02:08:00Z,16,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0090,SYN-PER-ECHO-02,SYN-PHONE-ECHO-06,SYN-PHONE-ECHO-01,SYN-VEH-ECHO-05,SYN-LOC-ECHO-03,SYN-EVENT-ECHO-10,2031-03-01T02:23:00Z,17,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0091,SYN-PER-ECHO-03,SYN-PHONE-ECHO-01,SYN-PHONE-ECHO-02,SYN-VEH-ECHO-01,SYN-LOC-ECHO-01,SYN-EVENT-ECHO-01,2031-03-01T00:09:00Z,18,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0092,SYN-PER-ECHO-04,SYN-PHONE-ECHO-02,SYN-PHONE-ECHO-03,SYN-VEH-ECHO-02,SYN-LOC-ECHO-02,SYN-EVENT-ECHO-02,2031-03-01T00:24:00Z,19,true,offline_authored_fixture,review_required
case-operation-echo,SYN-CDR-ECHO-0093,SYN-PER-ECHO-05,SYN-PHONE-ECHO-03,SYN-PHONE-ECHO-04,SYN-VEH-ECHO-03,SYN-LOC-ECHO-03,SYN-EVENT-ECHO-03,2031-03-01T00:39:00Z,20,true,offline_authored_fixture,review_required
